ENSEMBL gene ID	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000003000	0.098811	0.137367	0.0	0.219157	0.0	0.0	0.0
ENSBTAG00000003018	4.200352	2.974279	4.191087	2.050965	3.271666	3.136228	1.215368
ENSBTAG00000003052	19.5965	20.592878	14.551643	15.141897	9.317098	8.874335	4.518178
ENSBTAG00000003058	81.79493	97.247505	73.043854	78.706032	10.29845	14.16541	8.780887
ENSBTAG00000003061	3.686578	4.616123	3.110682	3.222545	0.445667	0.58107	0.846562
ENSBTAG00000003067	108.790916	101.673477	117.756561	114.707397	15.879977	15.660573	5.281613
ENSBTAG00000003083	16.920971	16.456116	18.855669	21.666924	7.017992	6.336766	3.260295
ENSBTAG00000003100	35.244267	35.596447	23.768927	18.439686	5.91332	6.131046	5.135559
ENSBTAG00000003111	4.311421	3.884909	2.827282	2.723972	3.303668	2.63761	5.344912
ENSBTAG00000003130	0.219217	0.488657	0.117618	0.060759	0.0	0.0	0.0
ENSBTAG00000003148	24.863363	22.394039	19.2869	18.682007	15.892509	19.675449	13.677186
ENSBTAG00000003161	20.74922	23.217495	24.737652	31.672865	10.869436	8.769133	3.172326
ENSBTAG00000003162	6.826359	6.101455	8.102495	7.523795	13.551561	10.780225	22.214336
ENSBTAG00000003186	15.263957	15.56243	16.176043	16.92848	14.081957	16.294537	16.183872
ENSBTAG00000003192	3.086926	4.399611	2.666427	3.751735	0.451033	1.104206	0.0
ENSBTAG00000003208	12.612888	9.535476	11.09115	11.192554	27.352087	25.433655	46.098526
ENSBTAG00000003238	5.778169	6.873224	5.333508	6.411652	12.447524	12.327392	17.241936
ENSBTAG00000003279	32.40551	34.596142	37.552505	36.502743	4.605714	7.228049	3.979454
ENSBTAG00000003357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003361	2.764351	2.299859	2.74713	2.45768	5.88809	6.264805	5.629755
ENSBTAG00000003362	248.121613	258.530823	248.814468	313.256134	476.275818	511.41748	516.809448
ENSBTAG00000003371	34.6991	14.64608	20.544621	19.436005	45.193241	42.454605	55.582886
ENSBTAG00000003384	2.802979	2.85987	2.750228	2.017493	3.19351	3.084345	2.960692
ENSBTAG00000003390	97.961479	106.875923	77.889961	80.602356	15.796439	24.997721	10.646921
ENSBTAG00000003393	1.226281	1.208387	1.064585	0.704899	0.16482	0.0	0.0
ENSBTAG00000003401	217.187592	201.030167	212.36615	208.912354	102.12294	108.568443	167.468231
ENSBTAG00000003410	8.241014	8.653265	8.98924	7.635272	5.489959	6.758163	4.691203
ENSBTAG00000003423	33.551952	34.840107	32.246857	30.948404	34.207314	36.985371	27.257757
ENSBTAG00000003436	22.588423	27.708338	24.830984	21.955458	4.244656	6.390426	2.636926
ENSBTAG00000003479	0.057495	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003484	61.204075	59.668568	71.459984	66.477257	7.115856	9.266497	5.373425
ENSBTAG00000003494	1.228253	1.693083	1.065137	1.48214	0.184585	0.434933	0.0
ENSBTAG00000003504	8.831681	8.557482	9.60201	8.753952	2.655851	2.436553	0.503691
ENSBTAG00000003535	147.041733	143.254013	161.617233	204.547455	29.867178	28.273712	12.040864
ENSBTAG00000003547	0.0	0.0	0.0	0.0	10.911081	8.969692	15.806215
ENSBTAG00000003556	64.989769	60.942413	54.09095	58.564365	10.704854	13.589554	8.710978
ENSBTAG00000003559	11.241284	11.99887	10.241855	8.754126	1.783174	2.787738	0.906704
ENSBTAG00000003566	16.534796	15.356307	18.492064	17.805498	10.290548	10.651153	4.19144
ENSBTAG00000003589	85.689095	64.067528	88.071381	78.166748	91.659431	98.670616	109.499947
ENSBTAG00000003594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003614	7.985225	6.268689	6.315839	5.850083	8.103308	9.62795	8.738078
ENSBTAG00000003616	1.717339	1.780983	1.128213	0.988232	1.115982	1.534934	0.939813
ENSBTAG00000003622	2.818343	2.710371	2.25367	2.522272	5.901085	7.7914	6.009284
ENSBTAG00000003679	13.908396	12.409947	14.383361	15.635091	5.368336	6.101857	4.518692
ENSBTAG00000003682	0.176642	0.186177	0.159371	0.246426	0.0	0.0	0.406495
ENSBTAG00000003687	21.774004	30.246357	21.995173	21.49403	10.663066	14.440272	8.776451
ENSBTAG00000003691	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003693	96.467392	84.726357	76.663376	73.352692	15.055102	16.337877	6.789831
ENSBTAG00000003695	19.949587	19.018745	19.938885	19.621059	15.632016	15.678067	17.790413
ENSBTAG00000003696	15.575171	9.435796	9.804161	8.784943	2.784528	1.713923	1.131809
ENSBTAG00000003697	62.697395	41.237846	27.867451	41.446159	37.621311	51.3908	55.718666
ENSBTAG00000003700	0.185591	0.157473	0.083589	0.244466	0.0	0.120041	0.0
ENSBTAG00000003702	10.605107	7.659429	9.797557	9.431727	25.26919	24.550745	39.484287
ENSBTAG00000003707	62.886494	60.816925	65.993706	64.346512	11.047487	11.50734	7.154734
ENSBTAG00000003711	45.47311	46.624378	44.141621	37.505154	68.376648	68.985817	93.173416
ENSBTAG00000003718	10.869523	9.963157	9.5713	9.796883	2.166072	5.315625	1.901443
ENSBTAG00000003733	6.85425	6.969985	9.607124	9.678431	0.318676	0.0	1.322622
ENSBTAG00000003747	33.318836	21.946671	26.605532	26.058428	15.035439	13.525238	21.481071
ENSBTAG00000003748	30.564138	18.709753	24.422266	25.423367	2.395784	25.533863	3.315475
ENSBTAG00000003784	25.59037	19.285707	25.190935	22.916382	12.721296	12.493466	13.094583
ENSBTAG00000003804	20.25877	19.165737	26.907082	21.926727	9.123912	7.633242	16.834549
ENSBTAG00000003809	0.873737	0.296527	0.359383	0.346288	0.448597	1.00549	0.519373
ENSBTAG00000003810	0.189425	0.227948	0.264086	0.047036	0.0	1.233993	0.0
ENSBTAG00000003813	9.299242	11.3487	12.343421	8.947095	1.528956	2.640684	0.866123
ENSBTAG00000003817	12.742789	12.162254	12.01491	12.405875	5.632679	6.437934	2.645266
ENSBTAG00000003819	0.785592	0.912532	0.727626	1.116066	0.638237	0.72987	0.767174
ENSBTAG00000003822	10.088302	7.958694	6.619546	6.334991	0.499245	1.528455	0.079329
ENSBTAG00000003832	1.258637	3.277858	1.079441	1.48149	0.502191	0.0	0.0
ENSBTAG00000003843	12.854094	11.905728	10.562205	10.773647	5.170944	5.832004	3.824044
ENSBTAG00000003848	6.019551	5.213486	3.918653	4.961357	2.597509	2.044552	2.387566
ENSBTAG00000003849	18.59691	15.620009	17.037449	14.951542	5.315924	8.018319	4.272387
ENSBTAG00000003855	0.0	0.0	0.0	0.0	3.029299	3.261898	2.727593
ENSBTAG00000003861	14.185519	13.319466	15.802637	14.328441	4.355132	2.947954	1.75651
ENSBTAG00000003863	14.857149	9.975278	9.74509	7.547819	3.787052	4.084918	2.772689
ENSBTAG00000003878	14.699037	11.470399	10.723247	11.059117	17.806658	12.684927	16.419331
ENSBTAG00000003884	4.939698	4.831933	6.401583	4.787915	8.820177	6.999364	9.048355
ENSBTAG00000003887	31.701797	28.536581	32.478836	28.912956	44.624908	37.801525	63.553341
ENSBTAG00000003901	1.954887	3.027788	1.773756	1.365858	0.190244	0.265683	0.0
ENSBTAG00000003904	17.012178	15.082687	18.926258	14.733809	23.180891	21.101973	26.970234
ENSBTAG00000003906	5.896858	4.855918	5.719914	4.688956	11.849179	9.527807	11.04869
ENSBTAG00000003934	28.169327	20.981068	27.685551	21.577717	13.050637	12.999599	15.681747
ENSBTAG00000003941	18.729456	8.565403	15.857969	15.536282	21.678246	16.696598	31.945747
ENSBTAG00000003947	62.004265	53.368389	49.393837	43.70808	1.569047	2.071607	0.157915
ENSBTAG00000003949	184.210342	111.853905	121.19043	120.393692	120.504265	130.177399	102.26757
ENSBTAG00000003954	9.523838	8.280558	6.963746	7.428038	25.851379	27.60923	33.799843
ENSBTAG00000003958	5.723127	5.583618	4.577366	4.976544	9.762197	9.664784	14.466665
ENSBTAG00000003963	0.413579	0.383967	0.391975	0.318097	0.183629	0.478595	0.1757
ENSBTAG00000003966	10.30513	10.556886	11.030631	8.546885	21.384249	21.018253	18.688919
ENSBTAG00000003970	33.532059	25.28302	28.377129	35.015438	12.959756	11.430911	15.661457
ENSBTAG00000003975	7.533614	8.550318	8.458426	7.815741	3.584998	4.710908	3.365546
ENSBTAG00000003977	0.0	0.064103	0.037243	0.0	0.0	0.0	0.0
ENSBTAG00000003981	24.167488	24.314985	21.247341	20.549427	2.835855	4.59776	1.083585
ENSBTAG00000003983	16.475883	17.983152	13.126376	12.666656	3.264246	4.16396	5.110958
ENSBTAG00000003997	12.311029	12.848106	13.060441	14.427683	9.579119	14.241982	12.939302
ENSBTAG00000004004	1.495419	1.900712	0.994675	1.430517	0.424771	0.617085	0.497394
ENSBTAG00000004009	9.260582	8.181955	7.959338	7.523942	2.161499	2.235091	1.836932
ENSBTAG00000004018	26.01535	22.618513	18.835293	20.708094	7.004572	9.743879	5.942942
ENSBTAG00000004019	0.538187	0.574006	0.38254	0.288037	0.273548	0.472541	0.0
ENSBTAG00000004028	5.465348	4.686683	4.444074	4.141901	11.149707	9.016012	13.248421
ENSBTAG00000004034	35.279411	38.349831	22.832977	31.746401	14.472108	14.985456	20.335409
ENSBTAG00000004061	1.11582	0.593008	0.557377	0.629104	0.747381	0.964603	0.507749
ENSBTAG00000004085	11.175797	15.502679	9.890328	11.9607	6.875267	11.200325	6.051373
ENSBTAG00000004086	0.348078	0.426216	0.459529	0.426386	0.200804	0.180577	0.0
ENSBTAG00000004092	2.808118	2.727532	3.143683	1.694054	0.508685	0.516558	0.537364
ENSBTAG00000004095	0.571673	0.667393	0.227967	0.055027	1.116815	1.46339	0.0
ENSBTAG00000004098	7.799898	5.851071	7.741761	6.82656	16.558569	14.794594	18.977922
ENSBTAG00000004100	11.704124	10.581617	9.009086	8.655958	9.329508	10.582414	7.27943
ENSBTAG00000004108	30.405079	37.649982	35.578213	37.680775	13.509443	9.580504	7.132515
ENSBTAG00000004111	4.091836	3.335448	3.048875	4.012417	1.096397	1.462395	0.182266
ENSBTAG00000004112	16.0818	18.403708	15.801366	16.123941	4.727093	5.559632	1.287018
ENSBTAG00000004117	23.063902	21.926517	24.296967	23.753452	32.819351	35.929592	45.555428
ENSBTAG00000004172	10.047228	12.648195	6.216278	6.200872	4.754707	6.090761	3.539072
ENSBTAG00000004184	5.971961	7.63319	9.164557	8.644593	7.986544	7.416675	7.522585
ENSBTAG00000004188	6.713857	5.440786	7.503912	7.55083	6.789382	9.715202	7.225215
ENSBTAG00000004189	14.410168	15.365524	9.609946	12.376715	3.211772	4.907076	1.682165
ENSBTAG00000004191	6.06581	5.408957	5.841585	5.340163	3.001139	3.592674	1.626337
ENSBTAG00000004196	46.625721	45.851151	36.3792	38.939999	6.806833	10.598445	4.28013
ENSBTAG00000004204	6.847786	7.54566	4.931976	5.257506	0.303537	0.667958	0.114424
ENSBTAG00000004206	0.369693	0.370654	0.355549	1.059932	0.0	0.295164	0.0
ENSBTAG00000004208	0.33664	0.698944	0.627906	0.38963	0.283937	0.230575	0.0
ENSBTAG00000004211	69.112663	87.9049	65.864235	68.73243	36.435978	40.486351	24.038183
ENSBTAG00000004216	5.740461	6.52141	3.208758	3.9465	4.041273	4.033266	3.218405
ENSBTAG00000004222	2.725242	2.786996	5.457887	3.467677	1.058621	2.448997	1.280707
ENSBTAG00000004224	1.622938	1.103518	1.836015	2.202436	0.0	1.773579	0.0
ENSBTAG00000004226	0.568262	0.282524	1.572939	0.827873	0.0	0.1782	0.0
ENSBTAG00000004227	4.681684	4.977086	4.459228	4.141953	2.202053	1.736803	2.366861
ENSBTAG00000004230	61.452869	52.582111	66.215927	61.381405	40.33511	26.654882	49.510887
ENSBTAG00000004249	0.352979	0.422122	0.220443	0.233445	0.242808	0.257047	0.086968
ENSBTAG00000004267	0.0	0.0	0.074706	0.0	0.0	0.0	0.0
ENSBTAG00000004268	117.426872	114.883995	151.096848	142.155548	27.720053	33.476742	9.370016
ENSBTAG00000004269	91.573929	116.445709	28.934168	29.953434	36.369125	41.430447	44.663425
ENSBTAG00000004279	379.196472	417.110962	388.570129	415.572968	283.256256	289.474579	328.524109
ENSBTAG00000004284	57.545174	56.687401	57.363243	57.716244	5.901958	6.424316	3.385362
ENSBTAG00000004286	6.330211	5.363193	3.633071	5.099266	0.737584	1.020195	0.750408
ENSBTAG00000004290	9.270748	7.765139	9.305103	7.849534	7.383825	7.11115	6.585119
ENSBTAG00000004300	0.727509	0.132984	0.436123	0.439172	0.376358	0.152926	0.0
ENSBTAG00000004310	26.321138	34.797729	26.441145	27.60611	33.744068	33.679501	38.798092
ENSBTAG00000004315	70.357513	70.2033	54.326431	67.773529	17.540388	22.160553	7.752987
ENSBTAG00000004333	61.913597	57.540997	56.96114	58.351826	54.297905	59.226238	55.687847
ENSBTAG00000004334	31.868338	37.82959	35.412613	34.383381	4.463794	8.120534	3.518457
ENSBTAG00000004337	0.620933	0.518237	0.683029	0.626123	0.0	0.104849	0.190237
ENSBTAG00000004358	3.0223	2.77457	2.512053	2.813775	3.163558	3.637907	3.162627
ENSBTAG00000004375	0.327717	0.209207	0.117724	0.031979	0.0	0.0	0.0
ENSBTAG00000004378	12.347627	11.592801	6.522629	12.276044	12.917341	16.234945	10.536583
ENSBTAG00000004379	22.55356	21.536621	24.981272	22.837429	4.859687	3.770626	0.534403
ENSBTAG00000004380	10.005809	6.89506	9.046175	9.392488	29.198931	31.519779	31.060043
ENSBTAG00000004406	8.870741	11.172952	9.654126	9.292056	2.071568	0.975462	0.0
ENSBTAG00000004414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004415	0.296758	1.073697	0.64923	0.751147	0.717383	0.674953	0.816429
ENSBTAG00000004422	7.210896	11.035415	11.782019	10.987781	13.574501	14.929375	15.921689
ENSBTAG00000004449	4.642874	4.047697	4.530939	4.646579	7.066091	6.417891	7.787371
ENSBTAG00000004463	56.490879	60.124237	58.323269	61.387329	26.552402	20.776398	9.506272
ENSBTAG00000004471	16.028019	11.280437	13.453807	13.98097	41.42207	40.861668	63.251579
ENSBTAG00000004492	4.113257	3.789784	4.036697	3.679326	8.433716	5.366085	11.714861
ENSBTAG00000004495	21.213818	20.111115	24.39933	22.210484	48.243488	45.3195	71.359268
ENSBTAG00000004512	17.362423	13.164124	11.860781	14.281936	5.669096	3.790521	1.830101
ENSBTAG00000004521	81.20575	75.05182	86.61284	86.18902	8.277382	10.46206	6.890003
ENSBTAG00000004524	12.65013	14.28418	9.353935	10.98557	0.0	0.860959	0.0
ENSBTAG00000004568	15.77157	19.7371	13.05938	12.81034	0.300695	0.377668	0.226629
ENSBTAG00000004571	16.95274	14.64188	16.25814	14.27178	13.65715	16.72922	10.54139
ENSBTAG00000004578	0.0	0.0	0.228248	0.151833	0.0	0.0	0.0
ENSBTAG00000004622	0.489599	0.324433	0.828353	0.916273	0.453427	0.28952	0.704434
ENSBTAG00000004631	3.1697	2.912876	2.146384	2.722042	2.489079	2.425564	3.992201
ENSBTAG00000004635	70.26992	49.20776	50.20661	51.54625	7.303825	7.54274	5.252205
ENSBTAG00000004663	7.651937	9.152405	8.894871	7.622745	3.978163	4.72185	3.901922
ENSBTAG00000004664	12.98077	18.03208	16.82288	15.00848	1.759227	3.582167	1.912115
ENSBTAG00000004680	4.54174	4.03483	2.201649	2.585261	1.834259	2.253283	1.596122
ENSBTAG00000004694	0.034545	0.11654	0.163499	0.129039	0.0	0.0	0.0
ENSBTAG00000004695	98.50825	89.22583	91.16016	91.09351	45.17022	56.10804	30.42066
ENSBTAG00000004722	3.798467	2.978746	4.114591	3.240691	6.35341	6.621312	7.008826
ENSBTAG00000004723	6.878811	8.837786	6.667522	7.081591	6.051821	8.196913	7.576468
ENSBTAG00000004745	13.51145	10.46534	13.14679	11.01602	22.93403	20.57993	28.77369
ENSBTAG00000004761	0.0	0.0	0.205528	0.0	0.0	0.0	0.0
ENSBTAG00000004768	6.27845	7.888936	4.412201	4.687558	3.313179	4.004147	2.933592
ENSBTAG00000004788	9.909923	8.405838	10.16372	10.34472	5.584607	7.052548	4.271312
ENSBTAG00000004791	21.13878	22.67887	19.74952	20.00587	12.09942	14.91855	10.45844
ENSBTAG00000004820	89.25458	88.56585	100.6544	97.73515	0.0	7.547057	0.0
ENSBTAG00000004842	10.13372	8.555778	7.450683	9.560797	22.18137	22.69724	29.83035
ENSBTAG00000004854	3.196441	2.132338	3.144222	1.588903	16.93189	12.91563	20.47949
ENSBTAG00000004864	2.694753	2.318455	2.039338	1.986868	1.397977	1.625969	1.803483
ENSBTAG00000004869	7.141046	7.283135	9.553037	11.30699	12.91573	10.52891	15.91594
ENSBTAG00000004879	0.0	0.0	0.0	0.0	12.15864	15.81572	11.92518
ENSBTAG00000004888	0.0	0.070482	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004902	19.50038	16.70594	17.30276	17.3546	2.910168	8.52659	3.167341
ENSBTAG00000004906	9.605183	9.029056	2.912724	2.555631	5.098863	7.396236	7.958227
ENSBTAG00000004910	31.67551	36.40321	35.00825	32.61021	14.84059	16.75867	9.856722
ENSBTAG00000004912	12.01382	10.47324	9.942888	10.50674	19.14783	19.40476	22.82077
ENSBTAG00000004913	39.1736	44.39852	37.3582	35.95492	16.28809	23.13963	12.11009
ENSBTAG00000004915	1536.908	1985.571	1527.308	1632.503	553.5717	612.4617	352.4944
ENSBTAG00000004930	7.201557	6.07665	7.093964	6.723566	9.836408	10.92242	9.950494
ENSBTAG00000004936	3.503646	0.461663	1.644982	1.27782	1.524866	0.866	0.630004
ENSBTAG00000004942	20.20866	13.84988	14.65748	15.23012	8.568133	8.703172	11.05799
ENSBTAG00000004943	10.54253	10.47641	8.23619	7.746827	6.796734	6.722531	5.874574
ENSBTAG00000004949	0.755069	0.88086	1.458202	0.893859	0.646036	0.716042	0.762618
ENSBTAG00000004951	0.090931	0.074516	0.148389	0.779093	0.0	0.0	0.0
ENSBTAG00000004956	2.550927	5.272131	3.491245	3.589234	0.851156	1.13336	0.783648
ENSBTAG00000004962	0.0	0.0	0.0	0.0	1.421518	2.561119	0.956645
ENSBTAG00000004969	12.73052	12.47731	10.75063	10.90636	5.832	5.072577	2.537377
ENSBTAG00000004970	27.61849	20.75498	17.67691	18.47493	6.703832	6.644035	1.708177
ENSBTAG00000004976	9.018142	8.699605	8.235591	8.212744	7.649408	6.129994	9.220417
ENSBTAG00000004991	4.734106	5.628764	4.804895	4.41337	0.277104	0.288712	0.325047
ENSBTAG00000004992	16.67256	16.13165	15.49122	16.8672	2.593375	4.708922	2.128029
ENSBTAG00000004995	10.95617	12.16357	8.509786	11.5365	31.71804	25.67049	34.51012
ENSBTAG00000004996	11.94573	8.783257	10.60945	11.21004	12.15801	13.72051	18.74107
ENSBTAG00000005002	7.150259	6.963541	5.830426	7.084447	0.859283	2.284909	1.4833
ENSBTAG00000005009	110.2962	137.1167	120.688	115.2651	44.84739	46.05349	26.50236
ENSBTAG00000005010	10.98427	11.87416	10.74019	9.518825	1.211688	1.193801	0.597005
ENSBTAG00000005038	22.07895	22.78946	14.29502	16.78183	2.590914	2.927629	0.960663
ENSBTAG00000005039	0.0	0.0	0.0	0.0	14.13412	16.98697	11.22068
ENSBTAG00000005042	0.0	0.0	0.0	0.0	0.0	0.815464	0.0
ENSBTAG00000005055	9.688977	12.95902	9.320923	13.62217	5.147348	6.279853	7.453825
ENSBTAG00000005066	3.55818	2.317729	3.361703	3.389356	4.42744	4.259838	3.753376
ENSBTAG00000005071	6.278055	6.261271	5.761672	4.296177	9.901087	9.422476	12.73822
ENSBTAG00000005086	11.65931	11.95877	9.954028	10.16261	16.79372	15.60274	18.57954
ENSBTAG00000005093	1.354784	1.23434	1.106971	0.639588	0.238345	0.0	0.428867
ENSBTAG00000005102	10.80541	10.50046	6.739673	7.712661	12.8528	12.18979	15.89332
ENSBTAG00000005110	2.742102	2.633544	3.492887	3.039654	6.40958	4.499608	6.485746
ENSBTAG00000005116	14.4366	14.4076	13.33803	12.58038	4.136396	5.272709	2.732905
ENSBTAG00000005127	245.2279	220.4931	226.5562	245.9328	64.61735	55.72288	93.55329
ENSBTAG00000005136	33.40715	30.90577	25.91224	27.88833	10.99894	16.56284	13.2136
ENSBTAG00000005145	5.746872	9.333904	3.99777	5.552835	13.86314	12.19894	12.78722
ENSBTAG00000005151	0.643829	1.34359	0.865049	0.771275	1.437489	0.754838	0.0
ENSBTAG00000005152	12.56366	8.442365	11.1501	9.924572	2.63747	2.637158	2.419191
ENSBTAG00000005156	0.581335	0.720312	0.505997	0.284547	0.738511	0.399153	0.0
ENSBTAG00000005163	11.84569	30.39397	13.92595	23.80043	10.59688	6.340033	3.509778
ENSBTAG00000005170	10.79102	9.689858	9.829657	6.45155	2.393767	2.951131	1.441213
ENSBTAG00000005174	3.88244	3.28967	4.523078	4.029911	1.981623	1.842196	2.613994
ENSBTAG00000005178	6.159092	7.057987	6.4063	7.888309	0.0	0.736548	0.967126
ENSBTAG00000005183	20.23206	27.9073	24.73006	17.86274	5.104411	3.371884	1.91017
ENSBTAG00000005189	0.197152	0.043151	0.175744	0.130204	0.0	0.0	0.0
ENSBTAG00000005196	5.235948	4.836574	6.971881	6.622557	3.966627	3.652266	5.592457
ENSBTAG00000005285	90.19538	73.27055	92.4044	96.3752	55.31225	53.62547	42.35794
ENSBTAG00000005289	24.11856	27.17941	21.86736	20.76607	9.269804	9.900443	12.59815
ENSBTAG00000005293	1.122731	1.529525	0.911049	0.929815	1.247553	1.678502	2.163996
ENSBTAG00000005338	168.4355	125.3262	141.6574	152.5452	41.7956	34.63246	52.35573
ENSBTAG00000005347	10.14115	8.645483	9.498028	8.348551	8.207864	8.643158	18.06399
ENSBTAG00000005363	0.444458	0.259596	0.281201	0.106769	0.0	0.0	0.0
ENSBTAG00000005364	11.50023	15.04609	13.56302	11.56	4.162315	4.804803	1.628016
ENSBTAG00000005367	8.943748	10.09157	14.91085	12.56732	3.346759	3.493316	1.479217
ENSBTAG00000005416	12.96792	9.703761	10.85404	10.2431	14.61423	15.01852	20.84696
ENSBTAG00000005426	79.95757	79.80916	84.64246	79.9923	15.92047	18.1023	17.01838
ENSBTAG00000005427	11.13267	9.661007	8.63323	7.492582	5.392054	4.773544	3.644845
ENSBTAG00000005442	0.638106	0.2829	0.617651	0.697286	0.0	0.209195	0.0
ENSBTAG00000005443	19.34469	16.95948	19.99381	17.4472	55.92828	53.86511	87.4846
ENSBTAG00000005445	3.361145	0.953154	1.404023	1.708233	2.815211	1.586607	3.128725
ENSBTAG00000005464	3.91837	5.586224	3.062646	3.440722	4.039896	5.095435	2.317293
ENSBTAG00000005465	27.1564	28.25677	32.66163	28.23083	3.593849	6.281446	2.433921
ENSBTAG00000005469	69.76065	66.39015	52.23174	57.3413	26.54921	33.15719	18.02005
ENSBTAG00000005470	17.69589	18.23897	16.45931	18.05497	5.940585	10.75998	5.624041
ENSBTAG00000005492	63.63695	57.90926	66.96542	59.87567	36.11995	30.72782	22.91185
ENSBTAG00000005501	2.361303	2.544561	1.825623	1.445818	2.740661	4.164173	1.625882
ENSBTAG00000005503	13.56934	13.71403	13.16394	10.97044	2.244659	5.511287	2.408059
ENSBTAG00000005534	11.10025	25.25009	13.47383	16.82747	3.874101	1.191482	0.0
ENSBTAG00000005557	10.22698	11.04807	5.690475	4.993746	1.659597	1.904111	0.890858
ENSBTAG00000005565	11.99767	11.74128	7.458195	9.516477	4.796279	6.003186	1.973926
ENSBTAG00000005570	0.0	0.0	0.0	0.0	0.0	0.0	0.0
