ENSEMBL gene ID	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3
ENSBTAG00000009163	8.146134	9.098177	8.918881	9.017154	7.206058	3.78909	2.423769
ENSBTAG00000009165	3.838324	5.949928	3.600617	5.07759	0.276036	0.595801	0.28812
ENSBTAG00000009176	2.018975	1.847157	2.320256	1.503236	6.086082	6.434289	7.370625
ENSBTAG00000009178	46.29134	51.86403	50.44426	48.72104	0.0	0.327687	0.0
ENSBTAG00000009213	2.141539	2.04639	2.580645	1.460665	6.053479	0.681206	1.686791
ENSBTAG00000009215	105.2694	96.40879	105.2852	96.97038	10.57956	9.595438	8.099981
ENSBTAG00000009218	0.305272	0.346856	0.074497	0.106893	0.738792	0.218622	0.532602
ENSBTAG00000009231	0.0	0.0	0.0	0.0	54.21689	34.84582	34.22864
ENSBTAG00000009235	0.505636	0.213819	0.0	0.200996	0.0	1.509745	0.0
ENSBTAG00000009256	2.623611	2.73264	1.204251	1.41218	1.432623	1.404102	2.080784
ENSBTAG00000009257	0.354647	0.352626	0.701084	0.355217	0.0	0.197435	0.298151
ENSBTAG00000009263	52.45716	61.41864	49.94649	43.7523	62.55901	70.15283	58.29755
ENSBTAG00000009271	1.362341	0.886126	0.885452	1.266955	0.2701	1.299848	1.194113
ENSBTAG00000009291	0.0	0.0	0.051971	0.0	0.0	0.0	0.0
ENSBTAG00000009294	0.603548	0.591298	0.539956	0.895172	0.0	0.0	0.133321
ENSBTAG00000009298	7.14753	8.214798	4.155026	5.993095	0.547119	0.281297	0.803198
ENSBTAG00000009299	6.672818	6.292754	8.045854	5.968342	24.775	23.25802	22.86222
ENSBTAG00000009306	0.315413	0.335467	0.148801	0.007161	0.0	0.0	0.0
ENSBTAG00000009307	106.5392	105.8135	126.4187	105.3633	49.40927	45.3228	47.43605
ENSBTAG00000009310	9.333757	7.318382	8.748813	5.459801	5.5794	8.774709	9.934898
ENSBTAG00000009314	0.347358	0.154083	0.286937	0.055123	0.464041	0.792971	1.553961
ENSBTAG00000009374	7.673208	5.828365	8.230474	7.40988	0.263877	1.05245	0.301492
ENSBTAG00000009381	8.792661	6.639349	5.05336	5.422918	4.110003	4.099192	3.780199
ENSBTAG00000009394	2.666111	2.259077	3.983627	2.32639	0.0	0.0	0.0
ENSBTAG00000009415	2.635833	2.388067	1.806953	1.988516	6.102232	3.06389	2.01885
ENSBTAG00000009416	4.161341	4.581444	3.12135	4.730675	0.0	1.003554	1.033475
ENSBTAG00000009419	0.151262	0.0	0.0	0.081842	0.0	0.0	0.0
ENSBTAG00000009423	0.668416	0.536534	0.44878	0.437805	1.045004	2.412406	2.18794
ENSBTAG00000009428	0.782297	1.756589	0.555106	0.553778	0.795888	0.415216	1.018703
ENSBTAG00000009433	0.377653	0.05769	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000009434	0.583333	0.445389	0.543086	0.467266	0.0	0.145959	0.10558
ENSBTAG00000009436	1.063867	1.054815	0.926719	0.640204	2.086529	1.204015	1.469996
ENSBTAG00000009438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000009471	0.268345	0.213197	0.299239	0.239668	0.650899	0.395323	0.322082
ENSBTAG00000009478	0.515988	0.876315	0.597333	0.516	1.619949	0.632547	1.660961
ENSBTAG00000009479	457.0459	372.0338	493.3625	388.7078	50.42835	28.44256	40.86597
ENSBTAG00000009500	7.870021	6.659629	5.835285	5.564622	0.227401	0.329174	0.393336
ENSBTAG00000009502	1.482737	1.806762	1.34699	1.093849	2.181892	0.828295	1.504457
ENSBTAG00000009506	19.8462	18.77428	11.00865	13.03943	6.426727	6.048408	7.485485
ENSBTAG00000009507	1.589992	0.833621	0.883053	0.656448	0.698312	0.560844	0.58263
ENSBTAG00000009509	134.2749	113.8901	158.4039	132.6482	26.50749	16.41697	12.58864
ENSBTAG00000009514	5.316558	6.131166	6.474515	4.809078	5.412444	10.01271	5.165376
ENSBTAG00000009516	5.855439	5.536437	4.7361	4.597261	3.110977	4.027728	6.204419
ENSBTAG00000009517	503.2613	367.8419	615.6211	377.2282	225.4729	326.7296	248.6044
ENSBTAG00000009519	1.70174	3.097363	1.563866	2.321918	3.031237	4.051126	2.799487
ENSBTAG00000009526	174.6289	185.7809	205.1096	191.1158	109.8959	123.9731	113.0925
ENSBTAG00000009562	13.66843	9.601648	12.62395	9.220332	2.154993	1.151025	1.368682
ENSBTAG00000009580	190.6057	113.1518	131.751	111.107	22.9546	18.14028	26.074
ENSBTAG00000009581	2.598285	3.026872	1.863743	1.925329	0.0	0.0	0.0
ENSBTAG00000009603	99.71426	87.64213	119.3891	87.41414	12.78809	20.74566	20.48427
ENSBTAG00000009607	1.853209	1.575861	1.492093	2.405503	0.662619	0.19651	0.0
ENSBTAG00000009615	189.9937	60.40368	167.0709	99.45048	12.27658	10.11845	10.17013
ENSBTAG00000009617	4.655488	7.353624	4.535241	5.24899	2.241056	3.343418	2.862664
ENSBTAG00000009620	0.155504	0.310588	0.34256	0.011519	0.0	0.0	0.0
ENSBTAG00000009624	10.63983	15.37195	11.73184	16.65281	0.211919	0.210422	0.415158
ENSBTAG00000009636	9.012335	7.486709	8.380065	6.104774	7.35435	6.561646	6.471466
ENSBTAG00000009638	9.184169	9.697075	8.945787	7.109664	4.946427	2.356967	2.166634
ENSBTAG00000009641	130.8572	177.4615	179.0652	180.7235	12.96833	11.86484	15.01192
ENSBTAG00000009643	0.249753	0.237018	0.326972	0.189989	0.830357	0.281473	0.918207
ENSBTAG00000009661	7.631505	7.318903	4.214262	4.263227	0.0	0.0	0.12493
ENSBTAG00000009676	38.25635	34.33773	27.95946	36.07447	1.640748	0.750322	0.964497
ENSBTAG00000009680	4.431235	3.824204	5.306948	3.578245	4.907938	7.613998	6.684286
ENSBTAG00000009681	5.627231	4.18809	5.559772	4.876611	4.150181	2.792774	2.648063
ENSBTAG00000009682	1.595412	1.631595	2.229114	2.531555	1.429246	3.340611	3.436626
ENSBTAG00000009689	53.08865	44.01988	64.14889	50.74551	12.08678	12.65082	15.82359
ENSBTAG00000009704	1.489547	2.016658	0.899311	1.178734	0.607657	0.596372	1.001547
ENSBTAG00000009714	0.156502	0.268326	0.07106	0.063206	0.024995	0.0	0.0
ENSBTAG00000009732	5.258593	4.839305	5.068498	4.023576	5.023913	5.24049	5.066085
ENSBTAG00000009737	2.464766	4.740228	2.023289	3.353651	0.0	0.0	0.0
ENSBTAG00000009738	27.57581	22.56171	17.43362	16.67839	3.507067	0.102498	1.799914
ENSBTAG00000009743	11.20868	10.33645	10.2974	7.640715	16.05639	10.18693	11.4716
ENSBTAG00000009750	0.03085	0.0	0.0	0.037328	0.0	0.0	0.0
ENSBTAG00000009755	3.091929	4.183077	2.359781	2.817255	2.062514	1.161494	2.149521
ENSBTAG00000009806	3.464593	3.124806	4.015349	3.026482	3.158232	3.440877	3.141686
ENSBTAG00000009811	13.35515	15.98353	11.45619	17.87546	0.155668	0.061103	0.098848
ENSBTAG00000009819	2.143924	4.08929	0.466875	0.592202	0.0	0.0	0.0
ENSBTAG00000009823	14.97483	14.52769	9.65364	11.35766	15.22895	16.20205	14.89719
ENSBTAG00000009836	0.115938	0.073958	0.033579	0.071208	0.0	0.0	0.0
ENSBTAG00000009856	3.614559	4.319103	2.696957	3.272991	0.204333	0.395528	0.0
ENSBTAG00000009872	10.77116	18.56973	11.10999	16.3452	3.99142	1.346176	3.282534
ENSBTAG00000009874	9.110699	10.9895	5.225936	8.813237	0.358524	0.385703	0.279685
ENSBTAG00000009881	19.00534	18.45771	15.24092	18.20502	0.229014	0.486993	0.755312
ENSBTAG00000009886	14.35594	10.55224	18.08543	10.47671	38.53896	31.51513	36.48691
ENSBTAG00000009887	40.64433	51.63747	31.59313	38.65252	23.95958	19.47815	25.91876
ENSBTAG00000009888	18.18596	18.81007	18.7631	15.6016	65.75443	61.81381	60.8293
ENSBTAG00000009897	8.837748	8.556186	5.479575	5.819212	1.188076	2.38623	2.260959
ENSBTAG00000009916	35.10231	33.89888	41.15707	29.77967	31.03532	32.85943	40.2024
ENSBTAG00000009918	5.846828	7.517359	2.891967	5.012749	0.163199	0.326417	0.160104
ENSBTAG00000009923	5.455344	5.440063	5.143273	5.271406	18.76728	13.50946	13.44772
ENSBTAG00000009933	6.787885	4.956393	4.32571	3.760456	25.41645	31.24003	33.91313
ENSBTAG00000009948	18.83669	28.61119	11.02442	15.19105	20.20156	8.914059	12.92641
ENSBTAG00000009963	6.836319	6.207023	5.363582	6.131345	0.67168	0.332163	0.821601
ENSBTAG00000009972	0.468183	0.623018	0.765914	0.556284	0.0	0.0	0.0
ENSBTAG00000009982	18.36995	17.37519	9.776694	13.47406	2.326972	0.466006	1.104779
ENSBTAG00000010006	32.31213	35.44484	35.58825	32.24124	7.817919	15.45568	12.25352
ENSBTAG00000010009	46.61397	44.51246	50.22254	44.26403	52.20642	42.97996	39.62365
ENSBTAG00000010027	19.79994	21.6959	13.48957	14.62187	0.838717	0.78688	2.42625
ENSBTAG00000010036	6.895277	5.361199	6.045051	4.41859	4.067487	3.096223	3.83103
ENSBTAG00000010083	90.56145	101.5912	158.1042	96.52328	92.55377	102.9603	95.75384
ENSBTAG00000010126	9.881922	10.33838	8.326986	8.214848	1.351419	0.596135	0.769732
ENSBTAG00000010130	3.981139	5.632161	3.189055	4.325452	1.65697	0.354262	0.609085
ENSBTAG00000010136	37.57902	34.31567	34.10161	37.97107	37.17699	35.12474	37.44533
ENSBTAG00000010192	0.423851	0.541779	0.359339	0.605996	2.631273	0.772295	1.016696
ENSBTAG00000010195	1.971658	2.412885	1.064672	1.880692	0.0	0.0	0.0
ENSBTAG00000010208	8.396794	11.27595	5.750268	8.815953	0.154534	0.118297	0.244073
ENSBTAG00000010215	38.22203	44.7688	53.06503	59.93205	59.82943	38.74861	56.35158
ENSBTAG00000010219	0.404193	0.3979	0.224557	0.330256	0.0	0.0	0.172031
ENSBTAG00000010227	5.597678	5.392348	5.460735	5.292895	13.9525	11.00168	13.78786
ENSBTAG00000010234	123.6652	109.3025	150.4203	130.454	10.93811	5.423397	7.229134
ENSBTAG00000010235	3.336512	2.771474	3.220264	3.320042	0.856054	0.634371	1.197379
ENSBTAG00000010236	230.0145	208.5316	290.9651	208.0735	50.49398	38.899	45.35358
ENSBTAG00000010242	547.0497	621.1407	636.6561	517.43	210.9952	168.2327	181.0977
ENSBTAG00000010246	67.55672	84.62907	74.62	83.48934	8.556867	2.487912	2.241925
ENSBTAG00000010275	5.698847	5.966751	5.343987	4.677689	0.708873	0.774843	0.686302
ENSBTAG00000010276	0.556381	0.605151	0.123234	0.177451	0.0	0.0	0.0
ENSBTAG00000010279	4.586886	4.486419	4.410446	4.380422	5.463674	1.901952	2.241321
ENSBTAG00000010286	1.174758	1.21666	1.270984	1.116614	3.297352	5.951854	5.164259
ENSBTAG00000010324	9.133938	10.38794	7.603583	8.573849	2.080924	1.881826	3.764122
ENSBTAG00000010334	0.676057	0.241681	0.321568	0.44714	0.0	0.0	0.0
ENSBTAG00000010337	5.853846	6.796534	4.693051	5.76969	12.48804	12.9877	16.05501
ENSBTAG00000010338	0.053012	0.118143	0.125761	0.12472	0.01208	0.115535	0.0
ENSBTAG00000010347	37.7689	29.14731	24.14463	24.31083	10.01278	7.26126	6.274468
ENSBTAG00000010353	14.24389	21.56174	8.965085	15.76033	9.328329	6.197174	9.626385
ENSBTAG00000010360	7.193347	10.28021	6.135711	9.055676	1.512394	1.32203	1.437782
ENSBTAG00000010366	0.133694	0.343949	0.162112	0.0	0.0	0.0	0.0
ENSBTAG00000010376	17.87274	20.67931	18.6615	18.27111	36.73993	21.46562	21.80557
ENSBTAG00000010378	20.48479	21.51301	20.03498	20.11664	8.49614	7.07861	7.383561
ENSBTAG00000010381	5.222119	3.274346	4.31952	3.699287	4.20059	7.810443	6.622754
ENSBTAG00000010403	3.160111	3.278883	3.279143	2.19567	0.64658	1.158869	1.098119
ENSBTAG00000010413	0.608272	0.51996	0.381576	0.50905	2.820554	1.843723	2.754349
ENSBTAG00000010423	5.461271	5.778651	4.45129	4.167611	2.61985	4.481387	5.251027
ENSBTAG00000010439	12.71293	14.82304	15.62018	10.28492	6.051964	3.290152	3.772856
ENSBTAG00000010464	0.312588	0.80349	0.637629	0.861233	0.047079	0.021043	0.198953
ENSBTAG00000010487	6.13614	3.974077	4.23857	3.091851	1.888483	3.54893	4.285345
ENSBTAG00000010503	8.03804	6.549684	12.34531	7.965079	20.00555	20.73936	17.15726
ENSBTAG00000010509	8.686098	10.00696	10.73686	8.216861	2.917007	2.970018	6.077409
ENSBTAG00000010510	4.079047	4.362822	4.723904	3.636303	2.8585	4.892561	5.149837
ENSBTAG00000010513	17.8886	15.38068	16.49514	17.72407	0.819482	0.611461	0.865007
ENSBTAG00000010517	0.090588	0.086426	0.011343	0.086146	0.0	0.0	0.0
ENSBTAG00000010518	3.574899	4.234343	3.37741	3.502475	0.0	0.768068	0.106976
ENSBTAG00000010519	3.712886	4.471295	3.222573	2.996794	0.061868	0.254362	0.209633
ENSBTAG00000010526	43.14412	61.49761	47.35676	43.15407	35.22	39.87868	37.82364
ENSBTAG00000010534	18.16185	18.82798	11.93498	16.66729	1.478664	0.787783	1.774246
ENSBTAG00000010545	34.71262	33.77278	32.89214	33.30503	16.74539	12.92116	14.52172
ENSBTAG00000010582	7.517553	6.59024	4.841489	5.638562	1.114277	0.894863	1.268007
ENSBTAG00000010593	11.87529	11.48984	10.50933	9.233735	11.08992	10.44609	12.3173
ENSBTAG00000010595	11.05985	10.2795	9.422393	8.272307	6.411777	8.53272	8.936379
ENSBTAG00000010599	5.757623	4.62727	5.017341	4.674895	0.0	0.0	0.0
ENSBTAG00000010604	20.23048	20.32996	23.11311	16.89642	8.754903	11.0738	11.1592
ENSBTAG00000010613	2.333458	2.76137	2.535393	2.101508	0.068915	0.104647	0.139134
ENSBTAG00000010616	5.534363	5.370798	3.858294	4.143231	0.73603	1.698955	1.798112
ENSBTAG00000010617	111.6684	94.88869	127.3015	103.8773	5.524303	0.0	0.0
ENSBTAG00000010622	0.026499	0.044702	0.075723	0.151359	0.0	0.0	0.0
ENSBTAG00000010623	0.117636	0.022503	0.0	0.0	0.0	0.085818	0.0
ENSBTAG00000010624	50.54172	65.88622	57.95823	55.91441	12.69704	11.84461	12.24027
ENSBTAG00000010626	13.72379	17.96119	18.39912	17.98341	2.304646	2.247286	2.520898
ENSBTAG00000010635	0.584963	0.098535	0.535823	0.25331	0.0	0.036169	0.0
ENSBTAG00000010637	15.99728	24.12936	9.366824	18.36449	3.250462	2.812453	4.234032
ENSBTAG00000010655	0.488273	0.323434	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010664	1.411343	1.048992	1.035777	1.22395	0.400368	0.831846	0.681177
ENSBTAG00000010668	3.043045	2.568712	3.156214	4.245356	6.852484	1.436882	3.6053
ENSBTAG00000010681	145.859	138.1283	95.79065	128.4766	14.16959	10.73438	13.74212
ENSBTAG00000010691	9.274651	8.64098	7.881717	6.72175	5.231334	2.578561	3.211749
ENSBTAG00000010696	18.90291	24.31723	12.80187	18.85627	0.09388	0.216068	0.593496
ENSBTAG00000010715	26.76563	35.94018	32.72056	32.91091	5.0068	4.990332	10.38661
ENSBTAG00000010726	0.0	0.0	0.0	0.0	4.839544	3.240653	3.339984
ENSBTAG00000010727	8.678828	9.170142	7.443295	7.99413	0.34836	0.986627	1.064106
ENSBTAG00000010729	4.186019	4.600191	3.521135	3.532671	0.357326	0.284364	1.103325
ENSBTAG00000010734	18.01046	18.41906	17.8791	17.39624	5.293202	10.6289	7.477664
ENSBTAG00000010735	28.69485	32.46104	24.87849	29.28793	8.457557	2.812067	3.882469
ENSBTAG00000010760	0.924429	1.440321	0.823445	0.884486	4.817619	4.896817	6.60251
ENSBTAG00000010766	0.97973	0.804917	0.086357	0.0	0.0	0.0	0.0
ENSBTAG00000010774	1.449567	0.945832	0.524122	0.249301	0.0	0.787514	1.860523
ENSBTAG00000010799	428.706	324.172	438.7608	323.591	34.54345	18.22331	12.87263
ENSBTAG00000010809	5.905131	3.32856	3.392499	3.706714	0.035918	0.067626	0.248536
ENSBTAG00000010810	9.392392	10.3141	10.0215	7.676583	5.969879	2.331808	1.295846
ENSBTAG00000010813	0.0	0.0	0.122962	0.130789	0.713316	2.230474	1.012524
ENSBTAG00000010832	27.04086	30.62545	25.59532	27.84662	18.81621	13.08736	16.15083
ENSBTAG00000010871	5.857123	6.331063	6.381655	5.34218	6.173176	5.370612	5.692047
ENSBTAG00000010890	8.565735	11.52315	8.912897	8.15274	4.774317	1.540268	2.491556
ENSBTAG00000010906	1.45068	1.451167	1.527431	1.264127	1.69309	2.445539	0.790995
ENSBTAG00000010907	2.077302	4.833286	9.824796	4.700798	0.0	0.0	0.0
ENSBTAG00000010935	2.993933	3.360163	2.581009	2.23715	2.569257	3.446843	3.355714
ENSBTAG00000010937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010939	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010944	0.079947	0.244253	0.162947	0.053491	0.0	0.069018	0.0
ENSBTAG00000010949	1.919185	1.912484	1.424033	1.525661	0.54578	0.461067	1.116118
ENSBTAG00000010951	5.696882	6.957937	4.984982	4.618024	2.984824	3.323095	3.40005
ENSBTAG00000010952	0.859432	1.537484	1.654612	1.722813	0.0	0.227737	0.0
ENSBTAG00000010954	1.521577	1.256453	0.827982	0.742077	1.650952	0.808706	0.933006
ENSBTAG00000010959	176.6401	171.0119	206.594	170.8578	74.94723	66.51519	71.08273
ENSBTAG00000010961	7.79232	6.70654	6.860103	7.998759	5.421343	0.949888	3.177919
ENSBTAG00000010968	17.80598	21.17114	19.84748	16.20447	5.301134	4.650251	4.62956
ENSBTAG00000010981	2.03345	1.187045	0.684219	1.490111	0.0	0.0	0.0
ENSBTAG00000010999	0.043245	0.142806	0.127924	0.084221	0.0	0.0	0.0
ENSBTAG00000011003	1.118038	0.986678	1.089224	0.456309	0.704132	0.120258	0.505796
ENSBTAG00000011011	2.08712	2.316473	1.355993	1.307418	0.676453	0.843568	1.084651
ENSBTAG00000011024	27.71351	26.04332	35.60553	24.67643	51.74726	56.75214	49.09056
ENSBTAG00000011025	28.54073	25.81027	33.61638	23.83824	40.1677	50.97977	39.05573
ENSBTAG00000011042	10.52735	11.21248	8.723496	10.65122	3.676031	2.499466	2.614909
ENSBTAG00000011044	4.346573	4.546615	2.215534	2.130502	0.560255	0.097198	0.195474
ENSBTAG00000011064	14.29666	16.43055	11.32471	13.18582	1.254578	0.740013	0.704144
ENSBTAG00000011067	12.73699	15.6714	7.945922	12.30491	2.162591	1.862622	2.286072
ENSBTAG00000011079	4.034665	4.226906	2.305217	2.881527	2.685357	2.022396	1.031745
ENSBTAG00000011095	1.163237	0.675323	0.966895	0.535171	0.401297	1.0367	0.513306
ENSBTAG00000011096	11.28399	12.29829	12.3509	12.61881	12.78751	15.72978	16.22411
ENSBTAG00000011102	5.170974	6.153558	3.55739	4.042747	0.611777	1.929476	1.762415
ENSBTAG00000011110	4.410723	5.126324	6.52092	5.870931	10.43769	9.359397	10.07479
ENSBTAG00000011120	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011134	54.74049	43.98488	45.16715	50.08003	6.828699	0.549589	0.51779
ENSBTAG00000011135	21.72002	21.46714	15.18001	24.29973	9.481646	5.104579	4.793498
ENSBTAG00000011172	0.5435	0.744037	0.639157	0.574903	2.092471	1.616432	1.550874
ENSBTAG00000011176	9.978736	9.077788	11.36527	9.723497	4.012047	6.23778	4.768951
ENSBTAG00000011178	0.780761	1.435057	1.454504	1.947721	0.252457	0.851907	0.899796
ENSBTAG00000011187	0.331013	0.462537	0.341242	0.32235	0.191786	1.528098	0.707203
ENSBTAG00000011190	0.0	0.0	0.0	0.0	2.322648	0.877905	1.429514
ENSBTAG00000011212	143.5407	142.0988	170.3751	145.464	0.0	0.118006	0.174488
ENSBTAG00000011214	18.02296	22.7618	19.36646	20.67145	3.92947	2.385102	2.364577
ENSBTAG00000011215	124.1669	127.9779	91.29414	117.0197	3.35429	1.907504	3.074911
ENSBTAG00000011217	12.59588	16.18201	16.82101	13.50182	5.249036	3.454389	5.057508
ENSBTAG00000011224	22.94259	21.20327	25.55608	27.82399	16.04216	10.3063	9.412252
ENSBTAG00000011226	22.0217	25.47816	14.2767	22.19356	0.66767	0.82906	1.401975
ENSBTAG00000011228	25.02839	27.08304	20.44336	28.66254	1.987486	1.25681	1.980572
ENSBTAG00000011241	0.034062	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011242	5.643223	4.126521	3.927052	4.680751	0.0	0.070474	0.550942
ENSBTAG00000011243	5.387988	3.954008	4.899679	2.942205	6.05125	2.541056	3.335361
ENSBTAG00000011245	2.298925	2.290477	1.079215	1.159863	0.399028	0.420093	0.427621
ENSBTAG00000011263	50.70949	50.26912	43.04467	50.38138	4.082848	2.539717	6.010433
ENSBTAG00000011284	40.10909	46.62202	36.49761	39.58878	36.38256	30.39756	33.27336
ENSBTAG00000011285	8.359409	9.062328	9.303346	8.690302	13.76617	18.11078	18.09893
ENSBTAG00000011317	10.59176	11.52783	8.081635	9.275908	1.662901	1.058869	0.922642
ENSBTAG00000011322	3.982939	4.461436	2.310701	3.298764	2.933669	2.761465	3.474292
ENSBTAG00000011340	1.817087	1.766828	1.621004	1.261304	2.832698	3.65072	4.547743
ENSBTAG00000011343	10.40743	7.668554	7.744403	7.258705	11.24085	4.343372	1.123464
ENSBTAG00000011351	42.47611	57.73598	36.2169	45.08079	12.75015	6.516515	10.36205
ENSBTAG00000011381	0.056736	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011389	1.125855	1.095093	0.622055	0.907787	0.0	0.0	0.0
ENSBTAG00000011399	2.340516	2.639576	2.243157	1.619707	2.516687	2.061889	2.108248
ENSBTAG00000011406	10.77261	10.16273	6.277474	8.402224	4.095885	1.529821	1.72492
ENSBTAG00000011409	6.395691	5.313155	3.859987	3.119061	0.989873	0.336578	0.849477
ENSBTAG00000011413	52.33244	44.71136	57.32561	36.21191	2.773602	4.740555	6.873612
ENSBTAG00000011414	10.94733	10.91837	9.30168	8.030636	3.83651	1.56463	3.315989
ENSBTAG00000011420	0.213632	0.086852	0.288426	0.0	0.0	0.0	0.0
ENSBTAG00000011421	9.073317	5.53462	7.031594	7.639253	0.362039	0.0	0.0
ENSBTAG00000011424	19.45373	13.43164	14.44779	13.27243	2.303544	1.269295	1.67679
ENSBTAG00000011429	21.93723	18.69593	16.89172	19.60108	7.510847	3.918854	4.379769
ENSBTAG00000011431	10.81425	11.60541	8.977779	10.00372	5.824509	2.710249	2.578283
ENSBTAG00000011433	7.824801	9.636554	7.062761	8.242768	5.064718	2.379565	4.290384
ENSBTAG00000011439	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011447	1.595526	1.408048	0.53506	0.907659	0.0	0.0	0.0
ENSBTAG00000011451	5.437092	3.074834	4.026876	3.525225	2.928254	3.452864	2.092932
ENSBTAG00000011454	2.317337	3.236536	1.777199	2.42066	0.0	0.097982	0.0
ENSBTAG00000011456	6.087286	4.856862	6.436555	4.340424	3.98847	0.813952	1.343291
ENSBTAG00000011459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011466	72.18575	95.14271	61.91571	97.5974	5.545665	0.97872	1.599242
ENSBTAG00000011471	37.72353	48.90726	55.82994	57.16259	0.757025	0.62362	0.635465
ENSBTAG00000011481	0.813354	0.463135	0.831028	0.582192	0.0	0.067837	0.0
ENSBTAG00000011484	13.04014	12.1035	11.18528	9.899532	6.123263	5.300787	5.87119
ENSBTAG00000011495	3.632231	5.114827	2.344012	3.294776	0.286065	0.261525	0.440799
ENSBTAG00000011507	7.756346	7.392163	7.699609	7.351255	7.159575	4.615719	3.87942
ENSBTAG00000011509	1.423249	1.609621	1.375835	1.199045	0.591881	0.648026	0.170701
ENSBTAG00000011516	1.1722	1.347729	1.164946	1.162219	6.063755	5.549528	5.819737
ENSBTAG00000011517	13.30234	15.81322	11.73136	16.07625	0.238067	1.062401	1.774876
ENSBTAG00000011525	0.022346	0.042669	0.0	0.009437	3.660762	5.007534	4.60952
ENSBTAG00000011527	79.40103	69.17529	55.45829	51.14148	1.68562	1.049489	1.407832
ENSBTAG00000011530	0.212907	0.388882	0.243499	0.209651	0.0	0.0	0.0
ENSBTAG00000011532	5.969359	6.544051	3.54953	4.768608	0.585246	0.31777	0.347376
ENSBTAG00000011533	3.302395	4.911822	4.887949	6.965895	0.0	0.213824	0.415213
ENSBTAG00000011539	8.988834	7.881369	8.614593	9.182348	3.098935	1.56101	1.943909
ENSBTAG00000011549	0.486877	0.262473	0.249037	0.404247	0.058275	0.026209	0.012685
ENSBTAG00000011556	5.13997	6.283608	5.187109	4.018778	1.400067	1.161822	1.246192
ENSBTAG00000011559	785.2234	750.911	856.6376	792.6159	107.714	70.94834	89.7346
ENSBTAG00000011588	9.98735	15.01137	8.692258	11.35681	0.18939	0.560371	0.848041
ENSBTAG00000011591	9.25568	8.550576	8.172381	7.684102	26.9297	30.09879	26.02381
ENSBTAG00000011608	27.73875	32.96491	20.64749	23.88191	26.42363	18.26973	21.38251
ENSBTAG00000011623	16.2832	15.30725	17.50465	13.20877	22.61249	21.14404	21.44479
ENSBTAG00000011625	23.66306	25.83941	22.74704	25.01415	4.782917	1.470446	2.694513
ENSBTAG00000011635	0.81711	1.128168	0.49926	0.328802	0.0	0.530917	0.0
ENSBTAG00000011638	0.08832	0.0	0.062201	0.085184	1.600204	0.0	0.0
ENSBTAG00000011639	21.20222	23.24101	20.60887	20.40977	0.0	0.766959	1.732336
ENSBTAG00000011645	109.6151	96.14723	106.136	86.88865	8.576989	7.097309	7.25775
ENSBTAG00000011648	0.0	0.0	0.0	0.0	11.18275	14.66799	13.39358
ENSBTAG00000011658	9.499071	7.416387	7.449216	8.204645	2.500275	2.932086	2.193094
