ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000000923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054901	0.0	0.0	0.0	0.0	0.078646	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000000925	23.538048	39.840618	50.749367	0.0	0.876303	0.400379	0.106946	1.159636	0.673352	1.129577	6.848518	7.444846	5.583129	6.240998	3.109466	4.079317	2.363266	0.115567	0.0	0.077454	0.212659	0.0	0.0	0.0	2.937146	3.679781	8.770206	4.450232	4.010458	3.559967	4.295809	4.86259	0.243997	0.633453	0.259322	0.442123	0.84705	0.69038	2.114641
ENSBTAG00000000945	24.560041	14.131411	9.435606	0.5333	0.36611	0.467972	0.829616	0.509513	0.180226	0.690723	1.369208	2.200777	1.427968	1.613248	0.093073	0.170566	0.300915	1.102167	1.181301	1.338265	1.111614	0.091864	0.011662	0.088616	11.591602	3.108949	0.435524	1.628783	16.848783	15.781867	14.97616	17.248947	2.594176	1.809209	1.714473	1.375243	0.416849	0.886335	0.273561
ENSBTAG00000000958	0.36202	0.498944	0.540084	1.920512	1.55983	1.996054	2.961729	1.195201	1.572649	1.926546	0.676473	0.809113	0.722487	0.449808	0.059699	0.443087	0.169533	1.004875	1.026306	1.092936	0.64904	1.488879	0.422977	0.65237	1.434879	0.0	3.094299	0.506831	0.377785	0.632736	0.686086	0.573599	0.697289	0.38513	0.814565	0.538609	0.348916	0.487119	0.0
ENSBTAG00000000961	2.397495	4.360833	4.70689	2.107274	1.166591	1.229923	3.660864	2.823836	1.985334	2.236097	78.186989	57.077351	50.000179	53.635471	5.155675	3.529257	7.140032	1.074638	1.228906	1.644507	1.824401	0.049823	0.046888	0.293738	2.942071	1.251391	0.28378	0.42599	2.315999	1.301143	3.179462	2.318129	2.057954	2.390735	2.461721	2.021396	0.847842	1.110954	0.809165
ENSBTAG00000000973	0.053123	0.665852	0.199712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195086	0.186423	0.100333	0.398655	0.293685	0.424914	0.229637	0.193607	0.053219	0.149897	2.196896	0.49654	0.495304	20.730417	17.622252	20.25996	23.04356	15.370622	14.818678	7.030975	10.275714	0.067259	0.056176	0.087179	0.295407	0.0	0.164565	0.0
ENSBTAG00000000981	5.312282	6.086342	7.489933	7.015795	6.855092	7.425011	42.789406	12.500653	12.045192	17.576313	6.785438	9.24045	7.746501	6.052749	1.574968	0.711295	2.421036	2.319665	1.749652	1.982701	1.167871	0.250307	0.233185	0.059935	15.946609	3.165206	5.10007	2.265174	9.051293	9.841396	10.233535	8.716058	9.48594	7.986368	6.908839	4.481319	2.86771	3.369697	1.672286
ENSBTAG00000000982	0.0	0.071865	0.0	0.0	0.0	0.0	0.180357	0.0	0.0	0.34497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02094	0.0	0.090798	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000000990	54.959999	51.965942	48.727898	20.078423	19.874735	22.220066	10.86511	24.074301	23.415861	21.130121	112.673477	93.634056	121.160088	122.51754	17.00026	15.56635	14.06771	59.436436	51.544487	62.896053	58.212963	20.284992	31.582741	27.266539	12.078074	34.621124	28.756006	31.389977	57.357529	48.468369	66.62458	47.326527	82.552773	73.904495	79.201569	89.382111	33.29089	30.202793	37.952793
ENSBTAG00000000991	10.254187	8.464697	8.730052	20.787718	15.198134	21.890974	9.294204	13.185444	16.664896	11.113667	59.336098	45.394505	49.155285	56.107105	26.5813	25.42082	24.33967	10.804738	10.169127	13.176878	8.827408	6.413548	9.874876	8.199929	10.314432	16.156628	15.64056	15.197232	8.353033	8.827903	12.701833	10.5561	22.670275	15.414701	18.309795	16.087582	16.736835	14.321921	24.059179
ENSBTAG00000000997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.522982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.811002	0.0
ENSBTAG00000001009	9.357293	6.895281	7.356497	3.17205	2.508169	2.82831	2.89035	0.979357	1.286156	1.34425	3.410779	3.936981	2.088038	2.08456	0.964942	0.290276	1.359839	12.52781	9.755859	7.518815	6.388009	4.529436	3.543649	3.906601	30.164387	27.563725	31.655474	30.944572	30.249588	43.44276	39.284702	29.380236	102.554329	121.51236	101.90654	97.185219	71.075386	85.52726	66.351074
ENSBTAG00000001014	13.788486	18.973391	21.141138	3.574179	2.44502	3.035188	12.003935	4.494584	4.114979	6.525564	6.144251	11.17953	4.538754	5.359575	1.141014	1.399163	2.071556	5.203142	6.078489	3.236816	3.942687	0.056824	0.593865	1.07177	19.522621	6.873203	4.467805	5.625093	18.636826	20.262817	15.324143	17.1521	6.610477	9.020253	6.273471	5.872572	2.412587	3.804142	1.902146
ENSBTAG00000001020	0.0	0.024854	0.0	0.228862	0.128988	0.049226	0.0	0.0	0.0	0.0	0.108226	0.0	0.020153	0.046677	0.0	0.0	0.0	0.037439	0.0	0.0	0.022574	0.0	0.0	0.0	0.127314	0.0	0.0	0.0	0.035968	0.059067	0.081067	0.129179	0.220759	0.0	0.0	0.085965	0.0	0.0	0.0
ENSBTAG00000001042	2.679604	2.897518	5.064143	8.204335	5.408984	8.062172	5.313542	12.560848	11.474676	12.177895	1.248904	1.763042	0.826111	1.439812	1.681803	1.128486	1.750734	2.448004	2.081784	1.036129	1.607536	1.784626	3.670546	2.882426	8.421389	19.096136	10.754016	21.818914	5.243608	7.326681	4.934308	6.945436	13.877238	12.774097	11.373364	13.033924	21.491653	24.933702	24.007568
ENSBTAG00000001058	0.0	0.0	0.0	1.490406	1.062556	1.263241	11.331507	2.062308	0.870165	2.818685	0.0	0.0	0.0	0.0	2.224662	1.479707	3.592937	0.0	0.0	0.0	0.0	0.0	0.0	0.031343	0.462034	0.0	0.0	0.113059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054937	0.0
ENSBTAG00000001059	0.0	0.0	0.0	0.537029	0.087687	2.09127	24.343021	5.27599	3.382781	4.498073	0.0	0.0	0.0	0.0	6.216309	0.0	7.661704	0.0	0.0	0.0	0.0	0.978571	1.300619	1.432486	9.93344	3.689992	0.0	3.367876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.101287	1.700264
ENSBTAG00000001062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000001069	25.38452	27.557674	29.33099	2.640355	1.571659	1.678565	4.64833	2.719651	2.166649	2.92476	12.019332	15.715434	6.268526	6.58951	3.116873	3.040534	3.861262	15.223813	11.947094	9.466001	9.316911	5.75477	4.680796	5.52587	29.7719	26.584669	19.657516	18.648436	41.254036	35.925858	38.027134	38.880699	58.378727	57.378136	57.686691	51.154736	23.839523	28.414192	24.330269
ENSBTAG00000001071	8.528566	9.427997	10.870725	2.911115	3.060964	2.80608	12.681414	6.376134	4.693443	8.421957	5.25389	5.57895	5.200219	4.705753	0.527555	0.438312	1.249667	5.381263	4.554728	4.166915	4.131679	0.373668	0.091767	0.917274	12.216049	3.155066	4.958755	3.963007	12.590464	12.881465	15.267456	14.123852	15.46909	15.818199	13.306063	11.952973	5.808517	6.08434	3.218869
ENSBTAG00000001101	0.086507	0.116708	0.048727	0.0	0.132252	0.163604	0.114796	0.367266	0.0	0.181923	0.540805	0.525888	0.24017	0.171915	0.0	0.309448	0.36467	1.487172	1.204745	2.519223	3.203427	1.616409	0.807868	1.437486	1.146006	0.978228	0.247412	0.661519	2.379216	2.880333	1.617751	2.585498	0.327988	0.612697	0.424633	0.767535	0.0	0.369897	0.0
ENSBTAG00000001109	39.969055	45.070118	38.372414	13.676222	18.360422	11.453406	31.088829	15.587638	15.202991	27.204605	220.803894	171.120377	216.341095	202.404663	43.47732	28.96065	48.10218	43.142811	32.61274	43.278481	31.531359	9.151603	7.629807	9.920318	26.533512	13.525613	26.972656	15.160766	35.60144	28.897785	42.088539	28.021875	43.999348	33.884003	46.187115	42.420544	28.607275	24.943769	25.677746
ENSBTAG00000001113	9.797094	5.454099	5.589941	4.279193	4.195064	4.430225	4.120909	6.188699	5.192827	4.142164	8.511232	8.648468	9.28912	11.900795	3.884337	5.509934	5.493708	5.298773	6.015596	5.581089	4.064297	1.546793	3.493936	3.936498	5.634295	10.23073	7.474654	5.834013	4.049408	6.180062	5.193096	5.222709	7.354511	6.909924	8.29387	6.271564	6.926983	6.392064	9.180876
ENSBTAG00000001119	5.386672	4.911104	7.662394	2.331149	1.638897	2.497011	13.233335	4.858929	4.27912	5.125854	2.430507	4.33032	2.087887	2.594549	0.0	0.083358	0.13023	0.382253	0.699381	0.30211	0.527477	0.0	0.0	0.0	1.031231	0.155762	0.0	0.0	3.817451	3.503831	2.76299	2.809898	1.226642	2.176431	1.379396	1.594626	0.0	0.276899	0.0
ENSBTAG00000001120	1.628912	1.537745	1.378384	13.203982	5.804808	6.733073	322.108337	91.00914	59.974777	112.345482	25.503641	26.780123	23.773767	22.254467	7.097808	4.583777	8.799662	0.307402	0.496633	0.395137	0.505207	0.744701	0.152589	0.078133	3.497537	1.439127	0.527191	0.936866	1.993897	2.551788	2.182712	1.672812	1.530269	1.083667	0.670383	0.872564	0.57617	0.611904	0.220131
ENSBTAG00000001126	4.288932	4.049853	2.940211	8.327831	7.62654	9.740445	2.013545	7.228644	5.682343	4.639714	0.95839	2.078921	1.373136	1.031748	1.784587	1.22691	1.34205	2.619648	3.455153	1.847253	2.586575	3.295883	3.267623	2.846931	6.084069	12.223108	8.672218	13.644417	7.276806	6.539497	4.661696	6.8455	15.086136	12.984236	12.467667	13.785746	21.834169	20.18786	22.881165
ENSBTAG00000001140	19.693378	20.050001	16.865305	9.004872	7.434605	6.42938	17.945353	13.580249	11.6527	8.794453	51.606701	41.596222	46.033009	41.632736	7.779554	5.491235	13.39226	37.617981	28.850395	36.584	31.951876	12.57936	12.417382	18.00779	13.578524	15.051737	4.580561	11.027526	19.515825	19.21306	26.329403	17.719061	28.045429	16.306889	29.005976	23.617619	14.924376	14.806051	12.676796
ENSBTAG00000001141	18.456354	19.643141	18.720753	2.081991	0.863478	0.781109	2.178385	1.540217	1.27264	1.608436	5.165605	6.520315	3.208708	2.945695	0.391693	0.412213	0.657261	5.595421	5.308692	3.212562	3.681737	0.274379	0.576597	0.953108	6.10228	3.387498	7.00456	2.39726	22.310663	23.505331	14.44621	20.265036	11.782048	12.313556	8.266472	10.929601	2.795686	3.682984	1.229946
ENSBTAG00000001144	44.76432	43.588223	35.467308	81.061356	78.248718	61.381668	58.080029	78.843727	76.829712	66.257568	289.07312	264.552582	327.119446	333.153046	243.2295	206.8175	192.7299	26.433538	24.79237	29.626284	17.310013	21.508909	29.979143	26.384182	43.117828	50.690907	57.118591	63.133911	35.98386	34.934772	45.995262	37.103352	44.4557	36.970062	48.109051	51.445156	50.666882	42.463005	55.425343
ENSBTAG00000001152	0.048158	0.129523	0.40791	1.486725	0.503762	1.08351	0.493388	0.079605	0.0	0.151214	0.218757	0.184993	0.419905	0.462456	0.0	0.0	0.043403	0.115654	0.143919	0.295827	0.312883	0.0	0.0	0.0	12.670036	1.650135	0.357076	1.185407	4.536166	5.728871	8.509051	6.738149	6.817169	1.447333	2.811992	2.111455	0.0	0.112141	0.0
ENSBTAG00000001153	4.066175	3.598403	4.939384	3.676672	0.940749	1.282502	6.835559	4.33356	2.063712	3.326425	9.11471	9.980604	8.722278	7.637148	0.914451	0.695047	2.377949	3.84257	3.255673	3.76579	4.722797	0.176111	0.389627	0.057811	7.751665	3.41071	1.800205	1.495764	17.864473	15.015513	15.790453	15.940858	36.405857	19.828653	21.763597	16.912058	2.036776	3.532937	1.377796
ENSBTAG00000001164	7.633389	4.968632	7.132808	4.881201	3.809183	4.39269	4.655759	6.151347	4.948205	6.12525	2.51763	2.926321	2.072706	2.461066	2.975976	2.951799	1.941181	11.652595	16.207586	13.39848	17.146931	6.35181	4.262378	5.068195	3.634854	3.41757	3.165555	3.485823	5.274126	4.840402	3.803972	5.886068	4.845963	5.235274	4.58832	5.168671	3.40674	4.552747	3.319079
ENSBTAG00000001168	6.835362	6.590031	7.289055	3.835203	2.738526	3.787952	4.322805	3.692323	5.35161	5.048293	3.205188	3.742493	2.605814	2.182512	0.0	1.20461	0.696492	3.861973	4.553509	3.602779	2.864725	0.991221	1.477145	1.800286	5.813703	5.315429	5.192417	6.58858	13.483444	13.374516	7.234633	13.334188	12.235657	11.987715	10.005929	8.420675	7.326058	6.971155	5.285296
ENSBTAG00000001174	13.486929	15.022969	9.343282	36.20084	30.768118	31.273729	12.788159	33.421505	33.636292	26.400429	41.714867	35.183273	40.32832	42.70895	33.94688	28.33714	29.30538	12.736807	14.238956	17.220461	13.955819	12.233405	13.086358	13.625344	5.959126	15.316762	9.491245	13.08734	11.499515	10.71891	15.513656	11.08367	15.314865	16.433388	19.426134	16.475786	14.709002	16.732195	18.787485
ENSBTAG00000001187	0.106501	0.0	0.282053	29.366173	27.552633	27.087496	0.59475	0.08425	0.0	0.159393	0.022836	0.09992	0.098419	0.045408	0.0	0.0	0.0	11.280315	3.459704	4.263659	3.676276	3.133819	2.587131	2.301542	0.316105	0.0	0.0	0.0	0.046498	0.0	0.0	0.0	1.445535	1.195664	1.017058	1.131505	0.304495	0.44664	0.0
ENSBTAG00000001199	18.963326	11.148016	10.247583	5.671206	4.576684	6.782941	6.72812	6.075452	5.607217	6.341496	14.602243	14.115184	16.031574	17.640274	2.395364	1.884395	2.820225	11.783024	10.386363	11.208892	9.731708	2.408104	2.101439	3.308108	5.736834	3.649042	2.43484	3.936251	11.69616	10.643909	10.828339	12.077257	15.20799	14.494767	14.433584	14.652876	4.937628	7.08896	4.318461
ENSBTAG00000001204	23.564003	16.948635	24.002792	22.639078	18.117395	19.683447	8.65416	6.815288	6.111544	9.451601	14.013388	27.167885	10.151754	10.767788	2.830899	2.280815	3.55596	3.720897	4.613966	1.805518	2.528058	6.548885	3.05318	3.611873	46.909325	26.819023	27.612951	26.668596	91.75618	84.120811	67.190323	102.483887	1.05621	2.102045	1.101865	1.483387	2.051202	2.408642	1.473127
ENSBTAG00000001287	0.946905	0.733776	1.21657	0.254861	1.045299	0.842143	1.476821	0.224224	0.435954	1.490022	0.536068	0.515851	1.000561	0.653091	0.0	0.0	0.106289	0.5771	0.732554	0.360544	0.828351	0.0	0.0	0.158027	1.641445	0.907951	0.0	0.0	0.918968	0.716302	1.037084	1.241093	0.948386	0.974367	0.791941	0.446338	1.046558	0.699168	0.0
ENSBTAG00000001290	1.603385	1.484595	1.959735	2.432793	2.318978	1.315976	1.190433	2.592096	4.944161	2.098388	1.034058	1.520146	1.435794	1.331699	1.22631	0.629541	0.972999	2.271123	1.489447	1.118267	1.139961	1.052671	2.127744	1.890569	3.469316	7.441639	2.288612	10.872567	2.667256	2.770785	3.189891	2.575823	3.540868	4.09944	4.018186	3.591905	6.435654	4.458855	5.594263
ENSBTAG00000001299	1.953298	1.691184	1.279647	4.879223	8.08409	7.43511	4.582594	3.933212	7.87169	5.263309	0.836821	1.539105	0.73106	0.59831	0.076131	0.28355	0.531034	15.749362	27.545538	14.545673	17.894987	26.710918	38.202888	31.449747	4.768419	14.225485	10.760423	12.639932	4.063588	5.72704	2.725799	4.226369	2.251538	3.181602	2.113173	1.805085	3.377353	2.993316	6.669573
ENSBTAG00000001314	4.994156	6.0604	6.627258	4.756226	5.717494	5.213464	3.387851	9.258596	8.032834	7.997877	6.047632	5.010833	5.264582	5.90984	2.392637	3.467558	1.806544	3.072618	2.42308	2.253222	2.503819	2.153147	2.096683	1.771046	4.123633	6.560113	7.983658	5.146616	6.191736	7.003127	4.670014	6.592015	7.653537	9.35409	8.311927	5.723448	6.514003	5.976301	8.595695
ENSBTAG00000001320	14.512543	20.904669	21.732208	6.560877	3.694528	3.700303	17.053314	7.460641	4.633605	7.974761	4.779418	6.295828	5.39913	5.573117	0.734065	0.673006	0.958196	7.894143	8.165483	7.841946	7.196477	0.467004	0.41458	1.661068	10.539753	4.557432	8.157163	3.182859	15.821671	16.06076	20.132524	15.574132	23.271698	18.982006	19.681705	17.270029	5.418487	5.356519	2.621238
ENSBTAG00000001329	67.970093	78.864761	74.033302	5.478831	3.90766	4.967686	15.368935	3.818048	3.046482	6.550776	34.151535	37.4212	27.433142	21.891298	2.152905	1.254645	1.731262	56.584011	67.942558	50.624775	68.295517	5.491594	3.048622	3.780801	23.030172	5.557595	2.989525	7.273118	79.299706	70.834557	75.211716	69.346764	98.615501	85.254509	89.817413	88.197411	8.25242	14.617299	10.143794
ENSBTAG00000001346	4.018909	3.317509	4.823862	1.156757	0.684575	0.0	0.593756	0.873792	0.41667	0.699001	1.289551	3.936532	2.508903	2.623954	1.936797	1.532268	2.676898	5.74813	9.178901	8.839069	8.295336	5.960688	3.32465	3.707881	26.208694	23.360611	20.557846	24.229824	7.904606	9.849769	7.589865	7.322419	1.592176	2.826511	2.604237	2.394759	3.801419	4.545938	4.359534
ENSBTAG00000001350	0.094188	0.066537	0.055609	0.129953	0.050299	0.605803	1.613496	1.230083	1.145654	0.55214	0.876574	1.07724	1.145689	1.008262	1.22753	2.013475	1.379521	0.56458	0.645074	0.37742	0.739449	4.148925	4.357522	4.110335	53.210651	6.132676	4.378755	4.872839	0.987168	1.678333	4.618669	1.986115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000001352	14.487514	21.671434	22.968309	8.212836	5.430014	5.911208	19.838415	12.294805	8.582108	10.029765	9.602509	11.650414	8.216791	7.952904	2.238315	1.544513	4.847157	8.939878	10.675656	10.697742	8.433518	5.785754	3.933394	5.481151	23.82375	9.396407	8.98211	12.496848	23.739191	22.917719	25.972813	23.739883	25.093784	17.870289	19.986261	21.550535	12.749871	11.639185	7.804057
ENSBTAG00000001353	69.678711	47.672119	42.645393	10.408002	7.795578	12.183215	29.7439	10.443284	8.047172	12.816522	68.497299	72.91246	63.340893	65.60038	7.5967	6.660734	14.3676	78.335892	90.504951	73.68029	75.470879	9.004993	7.288239	6.567441	21.490828	6.376802	9.276754	5.429601	48.076797	43.263134	54.004208	43.824894	53.747562	50.078449	42.38678	40.433926	6.092669	10.646068	3.798208
ENSBTAG00000001387	9.87077	8.986528	12.178894	8.882485	8.809552	11.225093	9.636514	6.187953	6.53916	8.757916	15.260566	16.429342	19.454285	15.782373	2.809547	2.477609	4.140116	2.862135	5.683825	2.733116	3.609284	0.0	0.486367	0.454154	5.83227	3.684433	3.109209	2.712376	10.944423	13.66295	10.220869	12.776749	7.10071	13.092367	8.783913	7.421228	3.710153	2.463266	0.49312
ENSBTAG00000001401	0.0	0.0	0.28344	15.194296	12.578372	11.892365	23.577808	14.078208	10.961938	20.372009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024482	0.020175	0.0	0.027202	0.0	0.0	0.0	0.06803	0.0	0.0	0.097594	0.0	0.0	0.101365	0.049254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000001406	0.0	0.134547	0.0	0.0	0.0	0.0	0.0	0.18032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89909	1.445215	1.254323	3.422315	1.823435	0.288835	0.381324	0.0	0.0	0.0	0.0	0.565462	0.546101	0.338884	0.442496	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000001410	0.994143	0.781833	1.474174	7.713089	9.020808	9.47005	6.803797	7.563032	9.376307	13.583263	1.328435	1.170922	0.93846	0.877211	0.331461	0.722575	0.526621	0.550545	0.793132	0.54579	0.962403	0.0	0.009468	0.02709	3.43302	1.745045	1.739444	1.748899	8.735327	8.523896	5.218224	10.361341	5.383848	4.161988	4.374349	4.079084	1.977198	1.686805	1.781361
ENSBTAG00000001414	99.757507	101.281097	132.122314	5.474582	8.776841	11.541377	37.768913	18.276005	20.957945	37.386478	15.942205	23.919739	10.309525	7.428821	0.272597	0.0	0.728801	61.80793	62.139194	25.416805	32.645042	0.172883	1.176946	2.27449	31.610477	16.926418	15.859466	15.691664	221.550827	239.820251	101.753815	192.80127	147.071442	285.183136	96.048752	138.907364	40.647503	27.650053	12.589173
ENSBTAG00000001419	47.04047	34.967369	32.108444	20.373224	13.55689	13.206899	30.025457	13.145719	13.826188	14.080744	57.457771	48.64706	43.824722	50.30162	15.72844	10.61382	15.83827	38.397194	43.133007	35.300716	39.010723	3.87658	6.716289	6.07023	20.17058	12.264768	8.404093	9.352893	34.910282	31.932339	34.540173	36.125286	32.504189	38.305016	28.951357	26.319057	10.550299	10.370107	6.632601
ENSBTAG00000001424	6.782743	7.894597	8.034801	11.340183	11.916046	14.207046	11.745317	22.472794	20.033913	22.949284	3.945889	5.60116	3.713096	3.653398	4.472121	6.957853	8.011693	4.794987	5.042692	4.816164	5.069884	9.256227	6.578076	7.799785	21.832485	31.387693	35.051487	34.8377	14.953094	14.299686	19.586327	20.266689	19.392357	17.550056	15.690088	15.944795	31.03619	29.735538	31.053446
ENSBTAG00000001425	11.981339	10.511354	12.181	7.524599	7.796352	7.978209	3.3074	10.543408	9.036482	8.675872	4.556438	6.061644	2.93876	3.572469	0.533268	2.044022	1.771287	4.546065	4.869443	4.171018	4.139364	1.320847	2.661247	2.038564	5.861818	9.24063	7.707068	6.953826	21.048651	16.597597	10.211132	14.827852	11.479839	9.671291	9.118803	8.81306	3.902021	5.190685	9.472532
ENSBTAG00000001473	39.953686	15.664886	27.982456	5.648989	3.235521	3.514855	51.501934	13.833215	10.520313	22.994257	27.881977	29.711823	14.703163	22.289988	3.899203	1.612922	2.98502	23.189325	34.634911	28.591269	29.410954	4.980597	0.808583	2.700069	12.262241	2.037484	2.19393	2.039955	20.61009	17.770414	17.322086	14.671538	9.058327	6.221797	7.855272	6.872144	2.105096	1.799901	1.139302
ENSBTAG00000001485	5.966215	6.66982	6.459074	16.61418	12.60242	13.818525	5.954279	33.438576	30.917089	21.792852	2.504725	3.982168	3.188202	2.863551	9.961315	11.52094	8.117606	8.419345	9.534986	10.660584	9.11544	31.306044	29.907427	29.040049	4.508166	29.247641	24.816399	30.013319	5.510216	4.536137	5.549658	4.605828	8.873992	6.464576	7.17136	7.777197	17.139904	16.57345	27.392349
ENSBTAG00000001504	8.843924	12.076118	10.452349	5.549223	2.855678	3.884485	8.417652	4.037954	1.553297	3.184536	6.489907	5.704653	5.965203	5.882823	1.861656	0.307769	1.168271	6.9165	5.494597	6.334382	5.273342	1.22648	1.014723	0.717969	8.186921	3.852967	2.163394	4.354752	14.152878	10.377319	15.973438	13.717959	23.533236	15.851822	18.070053	15.950554	4.278907	5.784659	3.790061
ENSBTAG00000001505	2.178762	2.206343	2.904845	2.668164	1.451293	1.809538	4.144263	2.7069	2.415152	2.541149	2.233973	1.88727	1.104234	1.305891	0.0	0.0	0.132801	4.94182	6.629984	5.065179	4.627699	0.0	0.196936	0.2041	1.709606	1.692169	0.926142	0.30719	4.519654	4.880696	4.880568	4.281599	7.623886	5.397228	6.31411	5.229192	2.422796	2.979211	0.840908
